Event,Site_ID,Date,Q_CFS,TP (mg/L),TN (mg/L),PO4-P (mg/L),NO2NO3-N (mg/L),NH4-N (mg/L),DOMGL,DOPCT,PH,SPCOND,TEMP,TURB,TSS mg/L,CHLA ug/L,Area (cm2),CHLA mg/m2,DM g/m2,AFDM g/m2,FIL,CP bulk,CN bulk,NP bulk,C g/m2,N g/m2,P g/m2,C/CHLA,AFDM/CHLA,CAN,DEPTH,EMB,SED,SR,VEL,WW,C,G
10,SPAR1,12/7/2015,52,0.087166667,3.37047,0.0518,3.36,0.001,11.25,106.6,8.02,436,12.87,0.64,0.72,0.80248,1028.57504,48.55381691,28.35314119,9.479133384,29.66666667,189.3625094,9.028985507,20.97273378,3.532801392,0.456485573,0.048195409,0.072760529,0.195229417,0,0.180666667,33.33333333,8.466666667,0,0.763333333,14.33333333,86.66666667,13.33333333
10,SPAV1,12/11/2015,72,0.028733333,3.41407,0.0206,3.4,0.001,11.84,113.9,7.98,283.2,13.58,0.22,0.82,0.63052,1049.66982,275.8011592,118.5912601,36.50354229,10.73333333,217.7839878,8.476950355,25.69131335,16.19956613,2.22951569,0.192157741,0.058736396,0.132354564,3,0.181333333,36.66666667,8.266666667,0,0.736666667,18.4,93.33333333,6.666666667
10,SPAV2,12/8/2015,125,0.0602,3.74347,0.0406,3.73,0.00299,10.85,106.8,7.95,251.4,14.62,0.32,1.22,0.97444,1597.89708,127.0322429,76.05829866,23.10328189,4,226.9998378,9.801535088,23.15962099,9.712644738,1.15608614,0.110533114,0.076458106,0.181869432,0,0.16,33.66666667,8.133333333,0.666666667,0.29,26.66666667,100,0
10,SPRG1,12/8/2015,40.58520161,0.041033333,1.37567,0.0382,1.37,0.001,10.32,91.2,7.22,206.8,9.91,0.46,3.77,0.27227,1257.77338,75.71032589,64.85535044,11.01483533,0.2,190.4073365,8.125730994,23.43264091,5.149514825,0.739350995,0.06986555,0.068016017,0.145486566,35,0.168,34.66666667,6.666666667,0,0.69,12.23333333,66.66666667,33.33333333
10,SPRG2,12/8/2015,86.38540937,0.0187,1.24597,0.0158,1.24,0.001,9.64,92.3,7.5,148.1,12.14,1.16,2.22,0.11464,1393.34882,56.57030305,22.06793654,8.068092143,0.933333333,192.2352523,7.711489899,24.92841913,3.850854926,0.582593525,0.051749311,0.068072022,0.142620628,9,0.216,30.33333333,6,0.066666667,0.94,13.56666667,100,0
10,SPRG3,12/8/2015,146,0.012233333,1.14507,0.0103,1.14,0.001,9.73,93.6,7.52,154,13.63,0.76,2.02,0.88846,1057.7285,3.974050682,9.485736021,1.812059207,0,299.358824,8.666666667,34.54140277,0.789213237,0.106240243,0.006810559,0.198591639,0.455972848,0,0.245333333,38,6.266666667,0,0.78,26,73.33333333,26.66666667
11,BALL1,2/5/2016,17.05747332,0.068333333,3.93,0.0403,3.5,0.0021,16.03,136.7,8.21,315.9,8.37,0.61,0.9,1.63362,1621.8361,506.7592414,110.8825567,32.79718997,26,140.9519465,8.410447761,16.75914892,16.06688247,2.22873939,0.294469953,0.031705159,0.064719471,3.431372549,0.166666667,32,10.4,1.133333333,0.42,15.66666667,86.66666667,13.33333333
11,BARR1,2/6/2016,18.23404641,0.0184,3.07,0.00739,2.89,0.00521,13.69,109.7,7.8,296.4,5.87,1.21,1.9,3.61116,1098.472238,439.1812461,125.8338584,28.39549839,13.33333333,267.7139536,7.844051447,34.12955096,26.31185978,3.913432995,0.253898997,0.059911164,0.064655535,17.64705882,0.133333333,41.33333333,8.533333333,1.666666667,0.106666667,14.16666667,93.33333333,6.666666667
11,BARR2,2/5/2016,86.9477518,0.0311,1.97,0.0237,1.71,0.0976,12.57,104,7.56,218.6,7.14,0.4,1.1,2.37878,1341.962884,169.9532148,47.69133391,12.15570132,1.333333333,124.8015873,7.803278689,15.99348073,3.891612847,0.581834274,0.08055453,0.022898142,0.071523809,0,0.181333333,43.66666667,9,3.666666667,0.376666667,33.33333333,73.33333333,26.66666667
11,BARR3,2/5/2016,161.3255836,0.030033333,2.25,0.0242,1.97,0.0318,12.12,99.3,7.51,206.2,6.78,0.43,0.75,0.58753,1176.996964,194.9560742,42.15530557,13.06998557,0.666666667,,7.008905852,,9.952867644,1.656703509,,0.051051847,0.067040669,1.470588235,0.169333333,41.66666667,8.333333333,4.266666667,0.806666667,25.33333333,60,40
11,BARR4,2/7/2016,198,0.023,1.86,0.0175,1.76,0.00212,12.87,110.7,7.45,172,8.72,1.47,2.8,2.40744,1216.223774,138.0930728,52.24161981,12.06946204,1.066666667,177.9131071,7.682291667,23.15885869,7.705638921,1.170212284,0.111887394,0.055800329,0.087400923,1.960784314,0.117333333,31.33333333,10.86666667,0.933333333,0.466666667,40,46.66666667,53.33333333
11,BEAT1,2/3/2016,33,0.056633333,3.82,0.0385,3.57,0.00367,13.44,117.4,8.04,249.9,9.37,0.58,1.3,1.06042,1303.731558,309.7686963,55.03433553,21.54073295,2.266666667,175.3053075,7.65942029,22.88754252,6.648147732,1.012631774,0.097968407,0.021461651,0.069538121,0,0.184666667,27,6.866666667,0,0.763333333,9.6,100,0
11,CANE1,2/7/2016,64,0.026166667,1.38,0.0183,1.15,0.00223,12.42,105.8,7.52,177.3,8.32,0.52,0.9,1.5763,1381.521522,184.5808016,86.76424128,14.42853623,2.866666667,203.2244647,7.708860759,26.36245109,4.529093395,0.685437506,0.057572586,0.024537186,0.078169214,0,0.156666667,38.33333333,10.13333333,0.333333333,0.55,20.16666667,73.33333333,26.66666667
11,COVE1,2/6/2016,16.16889748,0.00558,0.12320688,0.00353,0.00439,0.00428,13.16,107.6,7.54,135.9,6.7,1.51,1.1,0.51588,1853.52315,25.25790412,37.11850052,8.452371726,0,435.2895934,21.88607595,19.88888252,5.500961776,0.293236154,0.032646813,0.217791696,0.33464264,0,0.154,39.66666667,9.2,0,0.17,20.5,100,0
11,EVAN1,2/6/2016,32.0975573,0.015466667,0.9741276,0.011,1.11,0.00466,11.69,97.3,7.34,218.4,7.37,0.79,1.8,1.33269,1462.32164,128.1221508,36.45743764,10.98424557,0.133333333,248.8651444,8.66,28.7373146,9.471642299,1.276010317,0.098319953,0.073926657,0.085732604,0,0.142,36.33333333,7.066666667,3.8,0.466666667,21.43333333,86.66666667,13.33333333
11,FLIN1,2/3/2016,26.09387435,0.038033333,5.07,0.0245,4.62,0.00385,12.33,108.9,7.48,247.7,9.86,0.46,1.2,0.91712,1280.076962,174.6657606,52.08671196,20.09644792,2.933333333,151.1834151,7.91025641,19.112328,9.641250383,1.421967236,0.16474402,0.055198285,0.115056596,36.2745098,0.176666667,45.66666667,7,0,0.623333333,11.5,66.66666667,33.33333333
11,FLIN2,2/5/2016,49,0.029366667,2.64,0.0151,2.49,0.00147,13.77,123.7,8.15,267.9,10.58,0.14,1.7,5.04416,1355.07009,246.4116976,81.14893895,19.16260041,4.933333333,208.8422252,8.428698752,24.77751683,10.96322165,1.517485158,0.13561269,0.044491482,0.077766602,46.07843137,0.234666667,40.33333333,9.8,3.8,0.563333333,10.33333333,66.66666667,33.33333333
11,FLIN3,2/5/2016,100,0.055333333,2.73,0.0363,2.5,0.00526,13.51,119.1,8.12,288.7,9.75,0.73,1.5,2.95198,1213.379534,325.4508432,96.63093592,28.77294286,1.6,127.5643203,7.769808743,16.41794856,15.70252709,2.357794837,0.317995358,0.048248537,0.088409489,13.23529412,0.188666667,37.33333333,8.6,2.533333333,0.73,17.66666667,66.66666667,33.33333333
11,GOOS1,2/4/2016,20.27700371,0.037533333,5.66,0.0192,4.83,0.00406,12.66,105.5,7.72,421.8,7.43,0.5,1.4,1.06042,1533.593554,396.2491518,71.9144259,20.71523444,33.93333333,128.0969634,7.257575758,17.65010352,10.334103,1.661223238,0.208408006,0.026079811,0.052278306,57.84313725,0.117333333,50.66666667,8.266666667,3.2,0.463333333,10.96666667,93.33333333,6.666666667
11,ILLI1,2/4/2016,7.609548863,0.006096667,0.47454858,0.00415,0.385,0.0056,13.02,100.1,7.53,178.7,4.12,0.91,1.1,2.42177,1427.455998,89.31052528,40.24642446,8.091317712,0,436.9739389,10.41074681,41.97335184,6.572241115,0.736509568,0.038854238,0.073588651,0.090597583,0,0.128,30,7,0,0.343333333,15.43333333,100,0
11,ILLI2,2/4/2016,88.79985426,0.021066667,2.83,0.00684,2.5,0.000645,13.38,111.4,7.86,291.5,7.41,2.67,2.8,1.7196,1130.517342,379.0372627,163.8593469,31.27992706,30.66666667,182.4993249,8.038617886,22.70282373,18.5161062,2.687293289,0.262101103,0.048850359,0.082524675,0,0.152666667,38,10.93333333,0.466666667,0.68,16.66666667,80,20
11,ILLI3,2/4/2016,441,0.0333,3.71,0.0139,3.36,0.000816,15.55,134.8,8.29,318,9.01,1.84,2.7,3.84044,1321.128826,310.3637975,101.2644117,24.88086906,4.866666667,182.9861111,8.345173042,21.92717996,13.25551149,1.853138734,0.187136633,0.042709593,0.080166789,0,0.196666667,46.33333333,8.666666667,0.733333333,0.726666667,36,66.66666667,33.33333333
11,ILLI4,2/4/2016,534,0.0324,3.62,0.012,3.24,0.00361,15.38,133.7,8.38,304.7,9.15,1.42,2.5,5.50272,1401.76303,414.6358586,123.9867198,34.78952264,4.866666667,163.5980243,7.828502415,20.89774208,17.22175538,2.566525099,0.271944205,0.04153465,0.083903796,0,0.147333333,39,7.4,0.133333333,0.53,56.66666667,60,40
11,ILLI5,2/5/2016,504,0.029725,3.31,0.01,2.9,0.00119,14.14,118,8.31,292.1,7.77,1.56,2.4,2.78002,1818.941932,307.6439606,103.5125586,23.98830472,15.2,143.1744348,7.528431373,19.0178309,11.35532768,1.759713496,0.204887112,0.036910615,0.077974242,4.901960784,0.201333333,27.33333333,8,0.733333333,0.623333333,63.33333333,100,0
11,ILLI6,2/5/2016,670,0.037566667,3.03,0.0166,2.71,0.00205,15.03,130.7,8.33,272.5,9.16,2.42,2.2,3.61116,1475.642164,349.1563123,107.800525,30.24107137,13,156.9722654,7.791457286,20.14671448,14.32668977,2.145230448,0.235778054,0.041032309,0.086611842,10.78431373,0.222666667,50.33333333,8.6,1.466666667,0.503333333,30,100,0
11,ILLI7,2/5/2016,889,0.0332,2.86,0.0152,2.58,0.00149,14.76,128.3,8.37,265.8,9.17,1.59,2.2,3.55384,1057.325566,238.4847788,92.24531825,19.54223057,1.266666667,139.2791496,8.615990991,16.16519211,10.08241329,1.36523071,0.187007419,0.042276968,0.081943303,0,0.148,39.66666667,11,1.4,0.37,61.66666667,73.33333333,26.66666667
11,ILLI8,2/7/2016,842,0.0302,2.52,0.0152,2.3,0.000256,13.77,117.5,7.95,256.8,8.41,1.52,,2.5794,1191.360376,188.2882272,64.80686691,17.00437058,5.066666667,152.2667757,7.746415771,19.65641662,8.003648064,1.205407725,0.13578859,0.042507427,0.090310323,0,0.135333333,33.33333333,9.2,1.466666667,0.573333333,80,86.66666667,13.33333333
11,LEE1,2/6/2016,26.5008104,0.00462,0.10588044,0.00204,0.0111,0.00111,13.23,111.2,7.36,67.1,7.8,1.57,,0.74516,1545.894892,13.45962142,20.84283576,2.905544672,0,410.168908,11.64525994,35.22196243,2.26770053,0.22718691,0.014282473,0.168481747,0.215871203,0,0.152857143,24,8.666666667,0,0.286666667,39.8,100,0
11,LLEE1,2/6/2016,64,0.005353333,0.10973076,0.00421,0.0173,0.000713,13.48,116.5,7.75,128,8.96,2.02,6.3,1.06042,1508.564242,51.38240369,43.1978068,8.639561359,0,387.7837708,12.83333333,30.21691721,5.417004972,0.492454997,0.03608694,0.105425293,0.168142413,1.960784314,0.118,34.33333333,7.4,0,0.433333333,21.66666667,100,0
11,LSAL1,2/3/2016,24.79684509,0.0104,0.74214582,0.0106,0.797,0.0016,11.41,101.8,8.23,177.3,10.12,0.89,0.9,0.2866,1047.89217,151.4001317,40.49001212,13.58679873,0.733333333,216.2103243,8.4543379,25.57389199,6.425764924,0.886731265,0.076776596,0.042442268,0.089740997,11.2745098,0.156,27.66666667,6.866666667,0,0.52,8.533333333,93.33333333,6.666666667
11,MTFK1,2/6/2016,5.280217556,0.005833333,0.05775144,0.00556,0.00553,0.00101,13.69,108.7,7.39,149.9,5.52,0.54,1.3,0.68784,1159.955226,37.75127879,35.11629796,8.358799647,0,149.7513228,10.44281046,14.34013605,3.206118004,0.358186239,0.055308169,0.084927401,0.221417656,62.25490196,0.144666667,35.66666667,7.333333333,0,0.556666667,7.166666667,86.66666667,13.33333333
11,OSAG1,2/4/2016,57.13407544,0.037533333,5.11,0.0167,4.46,0.00421,14.82,133.6,7.55,416.8,10.53,0.82,1.7,2.32146,1216.603006,458.8392,163.077026,36.16627592,5.333333333,182.6016865,8.862799263,20.60316172,22.42309107,2.95169417,0.317227731,0.04886917,0.078821243,0,0.21,37.33333333,9.2,1,0.726666667,17.1,86.66666667,13.33333333
11,OSAG2,2/4/2016,147,0.045433333,5.49,0.016,5.06,0.00467,14.98,132.7,8.12,416.1,9.95,0.72,2.3,2.37878,1288.11194,502.6522695,184.8441837,37.72964017,10.13333333,155.222112,8.473684211,18.31813744,17.85594814,2.458427643,0.297173292,0.035523461,0.075061116,5.882352941,0.195333333,30.33333333,10.2,0.066666667,0.566666667,33.33333333,100,0
11,SAGE1,2/5/2016,20.00888889,0.099233333,4.27,0.0442,3.68,0.00597,14.41,128.8,7.9,422.9,10.3,0.88,1.9,3.38188,1471.80244,340.8724356,72.12245143,27.84001364,11.93333333,117.4198837,7.585518102,15.47948105,12.52045757,1.925669453,0.275460291,0.036730625,0.081672822,0,0.152666667,28.66666667,8,0.533333333,0.736666667,10.86666667,100,0
11,SALI1,2/3/2016,58.86584735,0.00909,0.66321426,0.00674,0.659,0.00141,12.96,114,8.03,178.3,9.71,0.89,0.8,0.88846,1305.29589,130.9806799,41.5135759,12.04707693,0.133333333,206.0218402,8.092514124,25.45832321,6.795772375,0.979720391,0.08521303,0.051883777,0.091975984,0,0.138666667,31,8.066666667,0,0.596666667,22.63333333,60,40
11,SPAR1,2/4/2016,47.94900796,0.075833333,4.8,0.0387,4.29,0.00759,13.74,120.2,8.02,483.8,9.43,0.41,1.7,2.17816,1178.324276,455.4649172,116.305703,32.0087326,30.66666667,201.4594607,7.595851216,26.5223021,17.64357515,2.709922881,0.226245199,0.038737506,0.070277054,0,0.228,48.66666667,10.86666667,0.866666667,0.54,13.46666667,100,0
11,SPAV1,2/3/2016,83,0.0235,4.1,0.013,3.85,0.00321,13.73,121.4,8.06,260.1,9.91,0.92,0.9,1.60496,974.084142,243.7140025,85.51622638,23.34243934,0.666666667,187.787435,8.290927022,22.64975129,10.27049879,1.445224226,0.141288057,0.042141603,0.095777998,0,0.189333333,31.33333333,7.866666667,0,0.71,16.9,66.66666667,33.33333333
11,SPAV2,2/3/2016,123,0.053633333,4.49,0.0353,4.12,0.00486,13.89,116.9,7.85,272.6,10.35,0.43,1.2,0.80248,1329.35342,132.0523862,43.72426409,12.46846757,1.733333333,126.0648878,7.167174797,17.58920235,8.810439213,1.434155862,0.180544335,0.066719273,0.094420615,0,0.218,31.33333333,7.933333333,0,0.566666667,34.13333333,100,0
11,SPRG1,2/3/2016,22.27440653,0.0263,0.906747,0.0227,0.94,0.00521,11.47,97.4,7.11,201.1,8.17,0.8,1.4,1.17506,1267.917836,172.9925611,43.47679198,11.82384713,7.533333333,151.7591841,7.667557932,19.79237528,5.343297734,0.81301601,0.09095673,0.030887442,0.068348876,30.88235294,0.174666667,43,6.2,0,0.45,10.86666667,60,40
11,SPRG2,2/3/2016,43.51385498,0.013666667,0.66321426,0.0135,0.731,0.00204,11.08,95.7,7.12,139.3,8.92,0.85,0.7,0.5732,1191.360376,153.9993985,45.66208605,12.96137338,0,177.2546898,7.996396396,22.16682127,5.789952511,0.844748592,0.084383535,0.037597241,0.084165091,0,0.198,28.33333333,5.6,0,0.683333333,11.56666667,93.33333333,6.666666667
11,SPRG3,2/3/2016,60,0.008873333,0.5794698,0.00791,0.551,0.00133,11.97,104.9,7.31,122.3,9.51,0.87,0.4,1.08908,1151.3514,103.9883653,26.3277571,9.391138101,0.333333333,218.1116771,8.582966226,25.41215605,4.396735436,0.597640086,0.05207531,0.042281032,0.090309508,0,0.176666667,45.33333333,8.333333333,0.066666667,0.63,28.66666667,100,0
11.5,BALL1,3/6/2016,25.22523597,0.048166667,2.97,0.0105,2.22,0.0063,10.09,91.5,7.47,302.1,10.96,2.46,2.2,10.3176,1250.520568,648.9933639,156.2349353,46.38068456,26.33333333,170.7950652,7.43037037,22.98607696,22.38846622,3.515286044,0.338633151,0.034497219,0.071465576,8.333333333,0.116,30.66666667,9.2,0.466666667,0.27,15,93.33333333,6.666666667
11.5,BARR1,3/7/2016,16,0.016833333,1.71,0.00399,1.22,0.011,11.78,113.3,7.72,279.5,13.55,1.25,2.7,4.64292,1132.437204,285.7490851,148.4151463,25.30677483,11.4,250.9238641,9.541254125,26.2988346,12.25909109,1.498992978,0.126210868,0.042901593,0.088562925,11.2745098,0.077333333,31.66666667,10.26666667,3.266666667,0.36,15,100,0
11.5,BARR2,3/7/2016,84.31667664,0.027833333,1.3,0.0132,0.916,0.0101,11.88,113.6,7.58,218.8,13.29,0.48,2.4,2.483866667,1390.62309,376.5280833,77.52819637,25.49816236,18.06666667,146.763773,7.594135802,19.32593475,10.90046441,1.674609042,0.191869781,0.028949937,0.067719152,0,0.126,50.33333333,14.73333333,3.866666667,0.53,,80,20
11.5,BARR3,3/7/2016,127.5132982,0.025366667,1.58,0.0137,1.12,0.0131,12.44,119.6,7.86,211.1,13.56,0.45,2.2,2.52208,1077.816622,445.0323958,100.9177546,33.52069911,3.466666667,179.435257,7.325136612,24.49582397,15.46060001,2.462393212,0.222586598,0.034740392,0.07532193,0,0.125333333,25,11.26666667,3.666666667,0.606666667,40,60,40
11.5,BARR4,3/6/2016,198,0.0186,1.53,0.00727,1.17,0.00727,12.44,119.9,7.67,179.1,13.69,1.36,3.9,1.433,1174.603062,357.8566371,111.4099769,26.89206339,3.933333333,186.6906749,7.8125,23.89640639,12.5336224,1.871687612,0.173434075,0.035024144,0.075147589,3.921568627,0.096,37.33333333,14.26666667,0.533333333,0.323333333,,73.33333333,26.66666667
11.5,BEAT1,3/5/2016,16,0.0449,2.86,0.0241,2.52,0.00411,14.41,132.1,7.99,247.9,11.44,0.49,1.1,5.78932,1225.988998,1009.467558,172.513783,60.68569956,75.33333333,136.6520665,7.506830601,18.20369657,27.08466394,4.209336306,0.512020908,0.026830643,0.060116543,0,0.12,32.66666667,8.066666667,3.933333333,0.53,10,100,0
11.5,CANE1,3/8/2016,103,0.028666667,0.906747,0.0189,0.806,0.00724,10.01,91.8,7.21,274.4,11.23,4.51,0.7,6.53448,1225.988998,390.5369141,163.949269,25.53040855,14.06666667,74.66185178,7.618333333,9.800286824,10.70588726,1.63949269,0.370428469,0.027413253,0.065372587,0,0.172,44,16,0.8,0.566666667,19.33333333,86.66666667,13.33333333
11.5,COVE1,3/7/2016,34.10894776,0.0057,0.10395528,0.00363,0.00383,0.001945,11.37,100.1,7.45,130.5,13.02,4.17,27.7,1.94888,1620.674702,18.95134578,34.45067247,6.375945352,0,341.3981523,14.25520833,23.94901178,2.694042587,0.220484304,0.020385611,0.14215574,0.336437603,0.980392157,0.162666667,16.33333333,7.533333333,0,0.463333333,19,86.66666667,13.33333333
11.5,EVAN1,3/7/2016,32.21030103,0.012366667,0.55155498,0.00496,0.426,0.00584,11.59,111.5,7.5,204,13.55,0.82,2.5,2.35012,1547.814754,215.2843328,56.96202755,17.33626926,1.666666667,236.3077257,8.51981982,27.73623512,7.695569923,1.05379751,0.084128533,0.035746075,0.080527315,6.862745098,0.116666667,22,8.066666667,3.266666667,0.293333333,30,100,0
11.5,FLIN1,3/6/2016,21.46894664,0.033233333,4.68,0.0125,3.86,0.0102,13.31,126.9,7.74,241.7,13.18,1.68,3.8,4.0124,1204.775708,312.7217629,155.0253978,27.40828281,40.13333333,139.6506436,8.166666667,17.1000788,10.63474229,1.519248898,0.19672723,0.034007043,0.087644309,84.80392157,0.171333333,44.66666667,11.86666667,0.866666667,0.63,8,73.33333333,26.66666667
11.5,FLIN2,3/5/2016,40,0.032533333,2.25,0.0103,1.92,0.00843,11.76,115.6,7.5,261.4,14.56,1.62,3.1,2.78002,1576.257154,324.8664061,83.0501121,27.1159224,13.13333333,222.1284714,8.275326797,26.84225975,12.01735122,1.694222287,0.13976067,0.036991671,0.083467918,21.56862745,0.197333333,30.33333333,7.733333333,0,0.693333333,14,86.66666667,13.33333333
11.5,FLIN3,3/5/2016,91,0.0504,2.32,0.0208,1.94,0.00811,12.26,118.8,8.02,300,13.89,1.05,1.8,2.66538,1885.189022,627.9432634,142.15197,66.34171174,19.13333333,217.2569832,7.153105862,30.3723987,33.2067002,5.415990058,0.394850256,0.052881689,0.105649213,15.19607843,0.149333333,36.66666667,9.066666667,1.333333333,0.52,16.33333333,73.33333333,26.66666667
11.5,GOOS1,3/7/2016,17.01763368,0.050866667,4.2,0.0238,3.11,0.0125,9.47,91.1,7.55,430.9,13.58,0.77,2.1,4.52828,1283.821878,609.4778438,105.1547744,53.80419292,22.33333333,168.5721838,8.640096618,19.51045124,21.4936359,2.902271774,0.329385459,0.035265656,0.088279161,59.80392157,0.124,43,8.266666667,1,0.406666667,11.66666667,100,0
11.5,ILLI1,3/7/2016,10.19944345,0.006056667,0.28203258,0.00394,0.165,0.00671,11.59,108.9,7.52,165.4,12.51,1.37,3.333333333,1.1464,1437.43454,103.1474681,48.06015955,11.36283627,0,277.6479751,9.550847458,29.07050671,4.642611412,0.567109883,0.043196471,0.045009456,0.110161078,6.862745098,0.104666667,21.66666667,9.066666667,0,0.626666667,16,93.33333333,6.666666667
11.5,ILLI2,3/7/2016,66,0.027166667,2,0.00556,1.41,0.0116,9.75,92.8,7.51,279.2,13.08,3.4,12.3,4.67158,1441.677198,217.8011558,103.9761191,21.91891503,7,174.5405983,7.78974359,22.40646259,9.025127135,1.351689548,0.133578732,0.041437462,0.100637276,13.7254902,0.11,31,9.066666667,0,0.596666667,20,73.33333333,26.66666667
11.5,ILLI3,3/6/2016,380,0.027766667,3.02,0.00539,2.44,0.00571,11.84,110.2,7.78,315.9,12.1,8.21,5.2,7.7382,1110.726172,590.2035322,262.2683616,46.3285503,44.66666667,143.7251984,7.450980392,19.28943452,19.93239548,3.120993503,0.358267181,0.033772071,0.078495888,1.960784314,0.108,42.66666667,10.2,0.733333333,0.22,40,66.66666667,33.33333333
11.5,ILLI4,3/6/2016,434,0.023666667,2.86,0.00398,2.28,0.00606,11.74,108.6,7.7,308.6,11.85,2.95,6.8,10.86214,1018.928326,1146.424385,357.8760063,99.81074959,48,183.827544,8.383547009,21.92717996,40.1179003,5.582865698,0.563777913,0.034993935,0.087062654,0,0.154666667,47.33333333,12.13333333,0.866666667,0.396666667,46.66666667,80,20
11.5,ILLI5,3/6/2016,451,0.019733333,2.58,0.0033,2.1,0.0047,10.35,94.3,7.51,291.8,11.2,2.32,4.7,7.32263,1767.911526,547.4812177,140.832368,39.67723062,26.6,202.8630265,7.540650407,26.90259004,18.66028876,2.887063545,0.237627067,0.034083888,0.072472314,2.450980392,0.178666667,60.33333333,11.53333333,1.133333333,0.983333333,46.66666667,100,0
11.5,ILLI6,3/6/2016,575,0.0282,2.38,0.00636,1.79,0.0066,15.2,145.6,8.64,275.3,13.42,1.92,3.8,6.47716,1739.611338,816.3993928,179.0055015,61.73792827,18.66666667,202.5544218,8.414893617,24.07094266,24.27314601,3.365303428,0.30957422,0.02973195,0.075622212,8.333333333,0.250666667,25.33333333,7.933333333,1.6,0.54,35,100,0
11.5,ILLI7,3/6/2016,880,0.036966667,2.16,0.00409,1.62,0.00466,15.09,146.9,8.58,260.5,14.14,1.68,5.5,2.7227,1276.37945,622.1442795,252.2499611,39.04272615,10.4,195.2527507,8.064102564,24.21258276,15.86652256,2.295474646,0.209925425,0.025502963,0.062755099,0.490196078,0.19,40.33333333,11.26666667,2.333333333,0.636666667,60,86.66666667,13.33333333
11.5,ILLI8,3/6/2016,870,0.0199,2.02,0.00479,1.52,0.001945,14.39,140.3,8.39,254.1,14.18,1.56,2.7,3.61116,1143.387528,569.5466358,197.9206476,40.14386975,2.333333333,248.8572669,6.900335008,36.06451956,23.29526022,3.938620887,0.241823046,0.04090141,0.070483903,0,0.172,39.33333333,10.53333333,1.266666667,0.56,60,40,60
11.5,LEE1,3/7/2016,63.95148934,0.00578,0.10973076,0.00352,0.00362,0.001945,11.83,113.3,7.17,66.2,13.93,4.19,1.7,0.88846,1988.103106,16.33785151,17.57118795,3.688608157,0,506.3799945,10.66308244,47.48908184,1.493550975,0.163412048,0.007619456,0.091416609,0.225770699,0,0.176,28.33333333,5.066666667,0,0.516666667,30,100,0
11.5,LLEE1,3/7/2016,56,0.006306667,0.07796562,0.00409,0.00747,0.001945,11.9,113.8,7.42,107.3,13.33,4.66,2.1,0.8598,1679.337152,39.66127097,41.88656613,8.559924958,0,379.2266403,11.5959596,32.70334267,4.121638107,0.414677005,0.028077049,0.103920979,0.215825785,7.843137255,0.182666667,34,5.133333333,0.8,0.496666667,20,100,0
11.5,LSAL1,3/5/2016,11.27606667,0.007676667,0.56118078,0.00827,0.605,0.001945,11.86,108.3,7.32,66.1,11.31,0.22,1.4,0.91712,1869.87753,211.081186,43.986838,12.96876379,12.26666667,304.5497134,8.4525,36.03072622,6.373692827,0.87973676,0.054064648,0.030195457,0.061439695,14.21568627,0.119333333,34.33333333,6.666666667,2.066666667,0.316666667,6.333333333,80,20
11.5,MTFK1,3/7/2016,19.74394994,0.006213333,0.07796562,0.00452,0.00572,0.001945,11.55,108.8,7.25,135.6,12.64,3.08,1.8,0.5732,1656.038086,19.08315209,23.55018301,4.387982818,0,198.133159,12.96118721,15.28665204,1.909919842,0.171916336,0.024902241,0.100084086,0.229940148,44.60784314,0.117333333,18.33333333,6.466666667,0,1.086666667,,93.33333333,6.666666667
11.5,OSAG1,3/6/2016,34,0.0451,3.84,0.0133,3.07,0.00942,12.71,123.2,7.78,439.4,13.88,0.82,2.1,3.06662,1514.11051,514.7823457,107.1090907,28.40501605,17.93333333,173.8774192,8.282560706,20.99319587,11.48209453,1.61734727,0.17059189,0.022304756,0.055178691,0,0.130666667,35,9.266666667,0.133333333,0.793333333,12,93.33333333,6.666666667
11.5,OSAG2,3/6/2016,119,0.048666667,4.36,0.0133,3.48,0.0112,13.7,133.4,8.06,401.3,13.86,0.77,1.9,1.8629,1196.314094,561.202809,100.6947094,32.60361711,11.73333333,172.0243566,8.298387097,20.72985444,13.32191005,1.872921594,0.200058497,0.023738139,0.058095962,31.8627451,0.175333333,37.66666667,9.666666667,2.133333333,0.493333333,26.66666667,100,0
11.5,SAGE1,3/5/2016,13,0.096466667,2.87,0.0341,2.25,0.0149,11.74,118.3,7.35,478,15.7,0.63,2.8,3.4392,1198.919405,1002.888541,212.0138342,138.9098099,17.06666667,252.4553571,7.468867925,33.80102041,71.93629395,11.23673321,0.736112032,0.071729101,0.138509719,15.19607843,0.123333333,26.33333333,4.466666667,1,0.69,9,100,0
11.5,SALI1,3/5/2016,41.54347037,0.00589,0.46492278,0.00562,0.493,0.00571,13.03,119.2,7.76,187.8,11.33,0.5,1,1.46166,1542.055168,143.6851707,43.57820744,12.4995528,49,282.6457202,8.542372881,33.08749502,5.647735685,0.771334272,0.051619334,0.039306323,0.086992643,0,0.171333333,34.66666667,7.733333333,1.666666667,0.536666667,19,53.33333333,46.66666667
11.5,SPAR1,3/6/2016,37,0.0835,4.32,0.0315,3.52,0.0105,11.68,111.1,7.85,482.5,13.02,0.94,4.1,5.50272,1133.81192,255.1717124,95.91537898,26.91877973,33.66666667,158.8877129,8.593896714,18.48843641,10.03274864,1.361998382,0.163121072,0.039317637,0.105492805,8.823529412,0.158,35,7.866666667,5.933333333,0.48,12,100,0
